text,text2,label
" And if you also use this 10h, which can  have positive and negative values, you get just more  combinations of possible values, whether you combine a positive  with a negative number and negative with a positive number  to negative numbers or to positive numbers, you have four  different ways you can combine these signs.",LeakyRelu,0
 It's something you have to try out in practice and change and  see what performs better.,LeakyRelu,0
" I have seen all kinds of values for  this negative slope here, or for the slope in the negative region.",LeakyRelu,0
" So in Keras, that's API for TensorFlow, I believe they use  point three as the default value.",LeakyRelu,0
 so formula for Sigmoid is shown on screen which is nothing but 1 divided by 1 + e to the power minus y & here y is summation of weights multiplied by the X + bias.,LeakyRelu,0
" so here what sigmoid function does is let this product be any value either negative or positive, whenever we replace this in formula it ranges the independent variables between 0 & 1. so here question is how can we assign any value as either 0 or 1. so it's very simple we decide some threshold over the graph.",LeakyRelu,0
 let say i draw a threshold of 0.5 & whenever it is greater than 0.5 output is considered as 1 & when it is less than 0.5 then output will be considered as 0. so guys from this you can understand that how it reduces the outliers or extreme values.,LeakyRelu,0
" Unlike the Sigmoid function, the range for tanh function is -1 to 1.",LeakyRelu,0
" So it is similar to Sigmoid function, where we were catering the output in a range of 0 to 1 & setting up the threshold at 0.5. so in tanh we extend the lower side of the curve till negative 1 & our mid will be at 0.",LeakyRelu,0
 So guys by definition tanh function is derived from the trigonometric function that's why it's formula is written as tanh(x) = sinh(x) divided by cosh(x).,LeakyRelu,0
" max(0, y).",LeakyRelu,0
 so what does it means is if our y is weighted sum of input + bias & this value is coming as some positive value then the max of 0 & that particular positive value would be that value itself but what if our y is some negative value then max of that negative value & zero would be 0 only.,LeakyRelu,0
 so by same intuition we can draw a graphical representation of ReLU function as shown on the screen.,LeakyRelu,0
" so guys for y=0 or any negative value our output will be transformed to 0 but it increases with the same y value if y is greater than 0. let say y is 2 then output will be 2, if y is 4 then output will be 4.",LeakyRelu,0
 So guys this is very powerful activation function as this is used at most of the places in deep learning.,LeakyRelu,0
 let's get back to graph again.,LeakyRelu,0
 so guys as you can see for any negative value or 0 our output is considering as 0 it means we are not activating those neurons but for positive value our neuron's strength is progressing exactly in the same way what value of y we are getting.,LeakyRelu,0
 let say if we are getting positive infinite value for y then in that case our output would be positive infinity only & for negative value our output will be 0. so once we have the output value with us we basically back-propagate the derivative of output value with respect to term x for adjusting the weight matrix as I have told you guys in my last video that we have to adjust weight matrix for getting the correct output.,LeakyRelu,0
 I will not go into deep of this back propagation because this is really a great topic to explain.,LeakyRelu,0
 now if i want to find the derivative of this line the value will always be 1 because this line is at an angle of 45 degree & we all know that tan 45 degree is 1 so for this line I can draw a straight line at 1. so for any positive value derivative of our output would always be 1 .,LeakyRelu,0
 now for negative side so you can see that this is just a constant value at 0th axis.,LeakyRelu,0
" so according to derivative rule, derivative of constant value is 0. so for any 0 or negative value derivative will be marked at 0. so range of derivative of ReLU function will be 0 for negative value & 1 for value greater than 0. guys now you must have one doubt that how is this different from Sigmoid function as Sigmoid was also ranging between 0 & 1. so In Sigmoid the derivative will always range between 0 to 0.5 & in tanh it is always less than 1. now let's apply derivative values in updation formula for derivative.",LeakyRelu,0
 so we have this formula y old = y new - learning rate into derivative of loss with respect to derivative of w. let say here we have 2 derivatives & it's a chain rule.,LeakyRelu,0
 now let see how can we fix our problem.,LeakyRelu,0
 so here we will try to add some value to constant side that means line will not be exactly 0 for negative number instead it will be some addition to this value.,LeakyRelu,0
 so here if y is greater than 0 then output would be y itself but if y is less than 0 then instead of putting it as 0 we will add some value to 0. let say we take 0.01 & this will be multiplied by x. now if we find the derivative of this term i.e.,LeakyRelu,0
 0.01 * y divided by derivative of w then our output will be some 0.01 value but not 0 & now if we subtract this value from y new then we will get some value which we can use for updation.,LeakyRelu,0
 so by this way we have solved dead neuron problem by just simply adding some value to negative side.,LeakyRelu,0
 so guys now we only have to discuss Softmax activation function.,LeakyRelu,0
 So how does it looks like so say this is our unit and here we have a linear part your computation and say We are Computing the R(z).,LeakyRelu,0
" This is the real work this now what happens is that when you take the derivative of this whatever portion on is there on this linear side right becomes differentiable, but when you just take the differentiative of this part that is on the negative axis, so the - axis on your number line, this is your positive axis.",LeakyRelu,0
" So for positive axis the differentiative when you do the gradient descent, it does not cause any problem so So if you want to see the graph of this if you want to differentiate this so say we are taking F Prime of Z.",LeakyRelu,0
